Product_ID,Rakhi_Type,Rakhi_Material,Year,Days_Before_Festival,Weekend_Sale,Day_Of_Week,Delhi_Zone,Store_Type,Average_Temperature_C,Payment_Method,Sales_Count,Shop_Name,Price,No_Of_Customers_Visit
936,Premium & Jewelry,Silk Thread,2026,1,yES,Sunday,East,Local Street Vendor,32.3,Credit Card,6,Nanda Rakhi & Gifts,83.26,28
5972,Premium & Jewelry,Sterling Silver,2026,6,No,Wednesday,East,Local Street Vendor,32.8,UPI,1,Aggarwal Gift House,433.6,8
2721,Kids & Cartoon,Silk Thread,2026,5,No,Friday,West,Supermarket,26.1,UPI,9,Saxena Rakhi Hub 192,16.59,25
5206,Premium & Jewelry,Sterling Silver,2026,4,No,Tuesday,North,Local Street Vendor,35.7,Cash,3,Bansal Handicrafts,474.34,12
17,Kids & Cartoon,Silk Thread,2026,1,nO,Friday,West,Online,28.9,UPI,20,Jain Rakhi Hub 159,18.04,81
592,Kids & Cartoon,Silk Thread,2026,6,Yes,Sunday,East,Local Street Vendor,29.1,Cash,5,Sethi Rakhi Hub 174,13.61,14
3739,Eco-Friendly,Sandalwood (Chandan),2026,6,Yes,Saturday,North,Supermarket,32.0,Credit Card,6,Jain Rakhi Point,56.27,16
131,Premium & Jewelry,Sterling Silver,2026,2,nO,Tuesday,Central,Local Street Vendor,30.7,Cash,4,Verma Rakhi Hub 151,481.01,21
2937,Kids & Cartoon,Silk Thread,2026,4,Yes,Saturday,North,Local Street Vendor,32.0,Cash,10,Goel Rakhi Hub 105,12.48,31
2449,Kids & Cartoon,Silk Thread,2026,6,No,Monday,North,Local Street Vendor,30.2,Credit Card,4,Goel Rakhi Hub 116,11.07,17
1577,Eco-Friendly,Sandalwood (Chandan),2026,5,Yes,Saturday,West,Local Street Vendor,32.4,Cash,5,Goel Handicrafts,38.37,11
4365,Eco-Friendly,Silk Thread,2026,3,Yes,Sunday,West,Supermarket,35.8,Cash,5,Chopra Traditions,33.3,13
3073,Eco-Friendly,Sandalwood (Chandan),2026,2,No,Wednesday,Central,Supermarket,33.0,Credit Card,10,Chopra Rakhi Store,47.31,44
214,Eco-Friendly,Sandalwood (Chandan),2026,5,No,Tuesday,Central,Supermarket,40.0,Cash,2,Bansal Handicrafts,54.79,10
779,Eco-Friendly,Sandalwood (Chandan),2026,4,No,Monday,East,Local Street Vendor,25.3,Cash,3,Arora Rakhi Hub 115,48.81,13
1041,Premium & Jewelry,Sterling Silver,2026,7,No,Friday,East,Supermarket,35.4,Cash,2,Chawla Rakhi Store,546.64,6
3497,Eco-Friendly,Silk Thread,2026,6,Yes,Saturday,East,Online,29.8,UPI,3,Sethi Rakhi Hub 242,29.67,11
5125,Kids & Cartoon,Sandalwood (Chandan),2026,5,nO,Thursday,East,Supermarket,35.0,Cash,1,Sharma Rakhi Bazaar,28.96,7
2044,Eco-Friendly,Sandalwood (Chandan),2026,4,yES,Sunday,North,Local Street Vendor,33.8,Cash,5,Tandon Rakhi Hub 103,50.75,21
4423,Kids & Cartoon,Silk Thread,2026,5,No,Tuesday,East,Supermarket,34.1,Cash,5,Chawla Rakhi Hub 245,16.73,23
5421,Kids & Cartoon,Silk Thread,2026,7,No,Monday,West,Online,33.6,Cash,1,Gupta Emporium,20.61,4
1568,Premium & Jewelry,Sterling Silver,2026,4,nO,Tuesday,Central,Local Street Vendor,25.9,UPI,12,Rastogi Traditions,627.16,33
166,Kids & Cartoon,Silk Thread,2026,3,Yes,Sunday,North,Online,32.9,Credit Card,8,Sharma Rakhi Point,17.91,25
4703,Kids & Cartoon,Silk Thread,2026,1,No,Wednesday,Central,Supermarket,15.8,Credit Card,7,Tandon Rakhi Hub 296,14.03,28
3567,Eco-Friendly,Silk Thread,2026,4,nO,Wednesday,Central,Supermarket,32.9,UPI,11,Bansal Festive Mart,31.93,37
4494,Premium & Jewelry,Sterling Silver,2026,5,Yes,Saturday,Central,Supermarket,26.6,Cash,4,Kapoor Gift House,579.46,20
5422,Kids & Cartoon,Silk Thread,2026,2,No,Wednesday,East,Local Street Vendor,35.4,Cash,5,Bhatia Traditions,15.76,20
5440,Premium & Jewelry,Sandalwood (Chandan),2026,3,Yes,Saturday,North,Online,32.1,Credit Card,10,Arora Rakhi Hub 218,230.4,27
2014,Kids & Cartoon,Silk Thread,2026,5,nO,Thursday,North,Online,30.8,Cash,6,Goel Rakhi Store,23.69,39
274,Kids & Cartoon,Sterling Silver,2026,4,No,Wednesday,East,Local Street Vendor,30.7,Credit Card,2,Saxena Rakhi Hub 192,71.11,8
3861,Kids & Cartoon,Silk Thread,2026,5,No,Tuesday,East,Local Street Vendor,25.5,Cash,3,Jain Rakhi Hub 135,14.39,13
4168,Kids & Cartoon,Silk Thread,2026,3,No,Friday,East,Local Street Vendor,,Cash,11,Goel Rakhi Hub 52,11.3,46
2538,Kids & Cartoon,Sandalwood (Chandan),2026,3,Yes,Saturday,West,Online,35.4,Credit Card,7,Goel Rakhi Hub 15,37.27,26
3789,Kids & Cartoon,Silk Thread,2026,2,nO,Wednesday,West,Online,27.6,Credit Card,4,Sharma Rakhi Bazaar,24.24,16
5184,Kids & Cartoon,Silk Thread,2026,7,No,Tuesday,East,Local Street Vendor,27.1,UPI,1,Chawla Emporium,12.04,5
395,Premium & Jewelry,Sterling Silver,2026,5,Yes,Sunday,West,Local Street Vendor,27.9,UPI,4,Bansal Rakhi Store,416.64,14
584,Kids & Cartoon,Silk Thread,2026,6,Yes,Sunday,Central,Local Street Vendor,33.1,Cash,3,Khanna Rakhi Hub 164,12.23,8
5464,Eco-Friendly,Silk Thread,2026,2,No,Monday,North,Supermarket,33.1,Cash,8,Tandon Rakhi Hub 53,34.55,40
2336,Kids & Cartoon,Silk Thread,2026,3,nO,Friday,West,Local Street Vendor,42.2,Credit Card,2,Tandon Rakhi Hub 163,14.61,17
4226,Eco-Friendly,Sandalwood (Chandan),2026,4,No,Wednesday,East,Supermarket,54.8,Cash,7,Sethi Rakhi Store,66.13,26
2144,Eco-Friendly,Sandalwood (Chandan),2026,2,Yes,Sunday,Central,Local Street Vendor,51.3,Cash,6,Rastogi Rakhi & Gifts,41.3,22
1934,Eco-Friendly,Silk Thread,2026,5,No,Thursday,Central,Supermarket,36.2,UPI,3,Sethi Rakhi Store,26.65,10
4800,Eco-Friendly,Sandalwood (Chandan),2026,5,Yes,Saturday,East,Supermarket,30.9,UPI,8,Kapoor Rakhi & Gifts,59.4,21
521,Eco-Friendly,Sandalwood (Chandan),2026,5,#Yes,Saturday,West,Online,40.0,UPI,11,Saxena Handicrafts,76.74,31
1764,Premium & Jewelry,Sterling Silver,2026,5,Yes,Sunday,West,Online,31.7,Cash,7,Bansal Rakhi Hub 106,598.37,16
1876,Eco-Friendly,Silk Thread,2026,3,yES,Sunday,North,Supermarket,30.4,Credit Card,11,Saxena Rakhi Hub 49,40.77,32
5356,Eco-Friendly,Silk Thread,2026,6,Yes,Sunday,East,Local Street Vendor,36.7,Credit Card,6,Aggarwal Rakhi Store,20.48,20
3966,Premium & Jewelry,Sterling Silver,2026,6,No,Thursday,East,Online,33.0,Cash,5,Khanna Rakhi Hub 85,794.66,15
3345,Kids & Cartoon,Silk Thread,2026,5,nO,Monday,East,Supermarket,31.9,Cash,6,Sethi Rakhi Hub 286,14.48,21
2254,Kids & Cartoon,Silk Thread,2026,5,Yes,Sunday,East,Supermarket,27.7,Cash,4,Saxena Rakhi Point,14.29,21
3225,Premium & Jewelry,Sterling Silver,2026,2,No,Wednesday,West,Local Street Vendor,25.8,Credit Card,11,Arora Rakhi Hub 218,435.36,44
527,Eco-Friendly,Sandalwood (Chandan),2026,3,No,Thursday,North,Online,30.3,Cash,12,Rastogi Handicrafts,77.56,44
2947,Kids & Cartoon,Silk Thread,2026,7,Yes,Sunday,East,Local Street Vendor,31.0,Cash,1,Arora Emporium,12.77,3
4474,Premium & Jewelry,Sandalwood (Chandan),2026,7,Yes,Saturday,West,Local Street Vendor,36.6,Cash,3,Bansal Traditions,122.6,10
3900,Premium & Jewelry,Sandalwood (Chandan),2026,4,No,Friday,East,Local Street Vendor,,Credit Card,4,Kapoor Rakhi Hub 287,148.27,12
5656,Premium & Jewelry,Sterling Silver,2026,1,No,Tuesday,West,Supermarket,31.8,UPI,6,Saxena Rakhi Hub 192,711.22,22
693,Premium & Jewelry,Sandalwood (Chandan),2026,7,No,Wednesday,East,Online,34.0,Cash,1,Saxena Rakhi Hub 192,240.99,7
5728,Kids & Cartoon,Silk Thread,2026,2,No,Monday,Central,Online,34.5,Cash,8,Khanna Rakhi Hub 85,21.02,50
4445,Premium & Jewelry,Sterling Silver,2026,2,Yes,Sunday,North,Online,28.5,Credit Card,14,Verma Rakhi Hub 92,801.02,36
3634,Kids & Cartoon,Silk Thread,2026,4,yES,Saturday,Central,Local Street Vendor,24.0,UPI,4,Kapoor Rakhi Point,12.83,12
5806,Eco-Friendly,Sandalwood (Chandan),2026,1,No,Tuesday,North,Local Street Vendor,35.7,Cash,3,Arora Rakhi Hub 210,38.82,20
1051,Kids & Cartoon,Sandalwood (Chandan),2026,1,No,Wednesday,West,Local Street Vendor,22.4,Credit Card,5,Chawla Rakhi Hub 102,23.95,22
591,Eco-Friendly,Silk Thread,2026,3,No,Monday,North,Online,36.8,Credit Card,6,Khanna Rakhi Hub 45,50.34,22
520,Eco-Friendly,Sandalwood (Chandan),2026,6,nO,Tuesday,North,Online,41.5,UPI,4,Gupta Rakhi Hub 176,79.97,22
3381,Premium & Jewelry,Sterling Silver,2026,7,Yes,Sunday,East,Local Street Vendor,32.0,Credit Card,2,Rastogi Rakhi Hub 77,580.23,8
3677,Kids & Cartoon,Silk Thread,2026,1,nO,Thursday,North,Local Street Vendor,36.2,Cash,6,Bansal Rakhi Hub 13,16.92,21
5777,Eco-Friendly,Sterling Silver,2026,4,No,Monday,East,Supermarket,27.9,Cash,5,Saxena Rakhi Hub 17,215.87,18
1366,Kids & Cartoon,Silk Thread,2026,1,Yes,Sunday,East,Local Street Vendor,31.8,Cash,5,Mehra Rakhi Hub 246,12.89,12
5180,Kids & Cartoon,Silk Thread,2026,4,nO,Thursday,,Online,35.1,Credit Card,8,Arora Rakhi Hub 46,18.01,25
1608,Premium & Jewelry,Sterling Silver,2026,2,#Yes,Saturday,North,Online,26.4,Cash,7,Saxena Rakhi Hub 192,1022.25,24
3611,Kids & Cartoon,Sandalwood (Chandan),2026,3,No,Friday,,Local Street Vendor,33.7,Cash,6,Nanda Festive Mart,19.9,26
5140,Eco-Friendly,Silk Thread,2026,7,No,Wednesday,East,Supermarket,38.5,UPI,1,Khanna Rakhi Hub 132,186.69,4
404,Premium & Jewelry,Sterling Silver,2026,6,No,Monday,North,Online,31.9,Cash,2,Jain Rakhi Hub 37,813.35,12
1810,Premium & Jewelry,Sterling Silver,2026,2,No,Monday,North,Online,32.5,Cash,4,Chopra Rakhi Hub 130,932.82,14
792,Kids & Cartoon,Silk Thread,2026,3,No,Wednesday,Central,Supermarket,33.9,Credit Card,11,Kapoor Rakhi Store,21.19,49
793,Kids & Cartoon,Silk Thread,2026,1,No,Thursday,West,Local Street Vendor,33.4,Credit Card,3,Rastogi Handicrafts,11.58,11
2065,Kids & Cartoon,Sandalwood (Chandan),2026,6,No,Friday,North,Supermarket,38.1,Credit Card,4,Bansal Rakhi Hub 214,39.17,16
1856,Eco-Friendly,Sandalwood (Chandan),2026,1,No,Wednesday,Central,Local Street Vendor,32.7,Credit Card,7,Jain Emporium,55.01,34
1981,Eco-Friendly,Sandalwood (Chandan),2026,6,No,Thursday,East,Supermarket,31.4,Cash,1,Goel Rakhi Hub 208,73.79,4
3234,Premium & Jewelry,Sandalwood (Chandan),2026,1,No,Tuesday,North,Online,33.8,Cash,3,Jain Rakhi Hub 87,255.08,13
3599,Eco-Friendly,Sandalwood (Chandan),2026,3,Yes,Sunday,Central,Online,32.4,Cash,5,Sethi Rakhi Hub 10,430.32,25
934,Eco-Friendly,Sandalwood (Chandan),2026,3,No,Wednesday,East,Online,32.4,Credit Card,7,Khanna Rakhi Hub 132,73.77,32
3964,Premium & Jewelry,Sandalwood (Chandan),2026,2,Yes,Sunday,North,Local Street Vendor,30.6,UPI,3,Rastogi Emporium,171.17,13
3532,Premium & Jewelry,Sterling Silver,2026,5,nO,Thursday,Central,Supermarket,32.8,Cash,7,Malhotra Rakhi Corner,556.65,21
5627,Eco-Friendly,Silk Thread,2026,5,Yes,Sunday,East,Local Street Vendor,26.7,Credit Card,3,Chopra Rakhi Hub 166,35.85,12
5507,Premium & Jewelry,Sterling Silver,2026,5,Yes,Sunday,East,Supermarket,29.2,UPI,6,Saxena Rakhi Hub 23,745.78,17
4125,Eco-Friendly,Silk Thread,2026,3,yES,Sunday,East,Online,27.0,Cash,6,Rastogi Rakhi Hub 231,50.85,19
4180,Eco-Friendly,Sandalwood (Chandan),2026,2,Yes,Sunday,East,Local Street Vendor,36.3,UPI,7,Nanda Rakhi Hub 21,57.23,18
4027,Kids & Cartoon,Sandalwood (Chandan),2026,6,yES,Saturday,West,Local Street Vendor,36.5,Cash,3,Sethi Rakhi Corner,29.38,16
4806,Eco-Friendly,Sandalwood (Chandan),2026,7,No,Tuesday,Central,Supermarket,33.9,UPI,1,Verma Rakhi Store,52.21,6
4117,Kids & Cartoon,Sandalwood (Chandan),2026,2,No,Thursday,West,Supermarket,,Cash,16,Kapoor Rakhi Store,28.18,47
989,Kids & Cartoon,Sterling Silver,2026,6,Yes,Saturday,East,Supermarket,33.5,Credit Card,13,Bhatia Emporium,110.64,33
5069,Premium & Jewelry,Sterling Silver,2026,7,No,Wednesday,Central,Supermarket,31.9,UPI,2,Tandon Rakhi Store,492.56,5
3454,Premium & Jewelry,Sterling Silver,2026,4,No,Monday,East,Local Street Vendor,33.0,Credit Card,5,Malhotra Rakhi Hub 38,719.9,22
3301,Eco-Friendly,Sandalwood (Chandan),2026,4,nO,Monday,East,Supermarket,31.6,UPI,5,Aggarwal Rakhi Hub 144,59.26,17
3779,Eco-Friendly,Sandalwood (Chandan),2026,7,Yes,Saturday,North,Local Street Vendor,36.4,UPI,3,Chawla Rakhi Hub 94,61.28,13
5659,Premium & Jewelry,Sterling Silver,2026,1,#Yes,Saturday,East,Local Street Vendor,35.3,Cash,11,Saxena Rakhi Bazaar,511.97,55
3487,Kids & Cartoon,Silk Thread,2026,7,No,Monday,Central,Local Street Vendor,36.9,Cash,3,Khanna Rakhi Hub 164,15.13,16
3094,Eco-Friendly,Silk Thread,2026,7,No,Friday,,Local Street Vendor,34.9,Credit Card,1,Kapoor Rakhi Store,28.58,6
3156,Kids & Cartoon,Sandalwood (Chandan),2026,7,Yes,Saturday,Central,Local Street Vendor,48.3,Cash,3,Sharma Rakhi Hub 84,24.63,12
5070,Kids & Cartoon,Silk Thread,2026,7,yES,Sunday,North,Supermarket,31.7,Credit Card,4,Saxena Rakhi Hub 41,13.77,11
5807,Eco-Friendly,Sandalwood (Chandan),2026,7,nO,Wednesday,East,Supermarket,31.7,Credit Card,3,Bhatia Rakhi Hub 254,70.7,12
3202,Eco-Friendly,Sandalwood (Chandan),2026,5,Yes,Saturday,West,Local Street Vendor,35.8,UPI,11,Rastogi Rakhi Hub 224,47.32,28
1013,Kids & Cartoon,Sterling Silver,2026,5,No,Tuesday,Central,Local Street Vendor,34.7,UPI,3,Arora Traditions,56.95,16
1099,Eco-Friendly,Silk Thread,2026,5,nO,Friday,East,Supermarket,32.4,Cash,3,Bansal Rakhi & Gifts,34.7,15
1389,Eco-Friendly,Sterling Silver,2026,5,No,Friday,East,Supermarket,22.5,Cash,5,Rastogi Festive Mart,247.02,26
2845,Premium & Jewelry,Silk Thread,2026,1,No,Thursday,,Supermarket,30.2,Cash,7,Sharma Rakhi Hub 78,110.15,36
887,Kids & Cartoon,Silk Thread,2026,6,No,Tuesday,East,Local Street Vendor,25.8,UPI,2,Bhatia Rakhi Hub 29,14.76,13
3763,Premium & Jewelry,Silk Thread,2026,6,No,Thursday,East,Supermarket,27.1,Cash,6,Sethi Rakhi Hub 33,85.61,20
161,Premium & Jewelry,Sterling Silver,2026,4,Yes,Sunday,Central,Online,36.0,Cash,7,Arora Rakhi & Gifts,668.07,17
516,Premium & Jewelry,Sterling Silver,2026,1,Yes,Saturday,North,Local Street Vendor,37.5,Cash,7,Bansal Rakhi Hub 217,469.92,21
3181,Eco-Friendly,Sandalwood (Chandan),2026,6,No,Monday,East,Local Street Vendor,26.2,Cash,3,Sethi Handicrafts,57.65,14
4834,Eco-Friendly,Sandalwood (Chandan),2026,7,Yes,Saturday,East,Supermarket,29.2,Cash,2,Saxena Rakhi Hub 49,51.8,5
1454,Eco-Friendly,Sandalwood (Chandan),2026,7,No,Thursday,East,Local Street Vendor,30.3,Cash,2,Jain Rakhi Hub 119,48.78,8
3554,Kids & Cartoon,Silk Thread,2026,4,No,Tuesday,North,Online,37.2,Cash,4,Chopra Rakhi & Gifts,20.02,12
3610,Premium & Jewelry,Sterling Silver,2026,5,No,Tuesday,West,Local Street Vendor,34.8,UPI,4,Bansal Rakhi Hub 58,432.12,13
4666,Kids & Cartoon,Silk Thread,2026,1,Yes,Saturday,Central,Local Street Vendor,30.5,Credit Card,18,Jain Rakhi & Gifts,10.88,17
2507,Eco-Friendly,Sandalwood (Chandan),2026,1,No,Friday,North,Online,34.9,Cash,5,Saxena Rakhi Hub 227,60.39,23
2995,Kids & Cartoon,Silk Thread,2026,4,#Yes,Sunday,North,Online,27.8,Cash,7,Saxena Rakhi Hub 252,26.11,25
4000,Premium & Jewelry,Sterling Silver,2026,4,No,Friday,West,Supermarket,31.4,Cash,4,Tandon Rakhi Hub 62,589.14,23
3761,Eco-Friendly,Sandalwood (Chandan),2026,2,No,Wednesday,Central,Supermarket,30.1,Cash,6,Sharma Festive Mart,62.22,32
907,Kids & Cartoon,Silk Thread,2026,3,nO,Thursday,Central,Supermarket,30.5,Credit Card,9,Rastogi Rakhi Store,15.28,36
29,Premium & Jewelry,Sandalwood (Chandan),2026,4,No,Tuesday,Central,Online,32.7,Cash,2,Chawla Rakhi & Gifts,215.94,11
2948,Eco-Friendly,Sandalwood (Chandan),2026,1,No,Tuesday,North,Local Street Vendor,31.2,Cash,4,Rastogi Rakhi Point,54.18,18
2508,Eco-Friendly,Silk Thread,2026,2,Yes,Saturday,East,Online,39.4,Cash,91,Bansal Rakhi Point,50.93,282
2429,Kids & Cartoon,Sandalwood (Chandan),2026,2,nO,Wednesday,Central,Online,26.6,Cash,11,Saxena Handicrafts,36.38,62
5044,Kids & Cartoon,Silk Thread,2026,3,#Yes,Sunday,West,Supermarket,,UPI,10,Bhatia Rakhi Hub 2,13.7,30
5347,Eco-Friendly,Sandalwood (Chandan),2026,3,No,Friday,North,Supermarket,37.0,Credit Card,8,Nanda Rakhi Hub 96,64.63,29
763,Premium & Jewelry,Sandalwood (Chandan),2026,1,nO,Thursday,West,Online,34.8,UPI,17,Kapoor Rakhi Point,240.21,71
3748,Eco-Friendly,Sandalwood (Chandan),2026,7,Yes,Saturday,Central,Online,,Cash,2,Saxena Traditions,79.62,9
4812,Kids & Cartoon,Silk Thread,2026,7,No,Friday,North,Local Street Vendor,31.4,Credit Card,1,Tandon Rakhi Hub 142,15.34,8
285,Kids & Cartoon,Silk Thread,2026,7,yES,Saturday,West,Local Street Vendor,37.9,UPI,4,Goel Emporium,10.51,12
687,Kids & Cartoon,Sandalwood (Chandan),2026,5,No,Wednesday,Central,Online,32.2,Cash,3,Bansal Rakhi Hub 214,39.66,10
4684,Eco-Friendly,Sandalwood (Chandan),2026,3,Yes,Saturday,Central,Online,30.7,UPI,38,Tandon Rakhi Hub 26,65.22,29
2354,Kids & Cartoon,Silk Thread,2026,4,Yes,Sunday,,Supermarket,31.9,UPI,5,Nanda Rakhi Hub 21,17.83,13
992,Eco-Friendly,Silk Thread,2026,7,No,Monday,West,Local Street Vendor,,UPI,3,Chawla Rakhi Hub 230,31.37,9
2398,Premium & Jewelry,Silk Thread,2026,1,nO,Friday,North,Online,32.4,Cash,8,Nanda Rakhi Hub 129,159.98,49
22,Kids & Cartoon,Silk Thread,2026,7,nO,Thursday,East,Local Street Vendor,39.2,Credit Card,18,Mehra Rakhi Hub 273,11.22,68
2753,Eco-Friendly,Sandalwood (Chandan),2026,6,No,Thursday,Central,Supermarket,29.1,Credit Card,7,Arora Rakhi Store,56.46,21
886,Kids & Cartoon,Sandalwood (Chandan),2026,4,No,Thursday,North,Supermarket,31.2,Cash,5,Sethi Rakhi Hub 242,26.88,18
918,Premium & Jewelry,Sterling Silver,2026,6,Yes,Saturday,Central,Supermarket,30.1,Cash,26,Mehra Rakhi Point,876.06,67
1041,Premium & Jewelry,Sterling Silver,2026,7,No,Friday,East,Supermarket,35.4,Cash,2,Chawla Rakhi Store,546.64,6
1070,Kids & Cartoon,Silk Thread,2026,3,Yes,Saturday,East,Local Street Vendor,33.4,Credit Card,7,Sethi Gift House,15.98,24
1266,Eco-Friendly,Silk Thread,2026,7,#Yes,Sunday,East,Supermarket,,Cash,6,Jain Rakhi Hub 289,190.21,15
4580,Premium & Jewelry,Sterling Silver,2026,3,#Yes,Saturday,West,Supermarket,28.6,UPI,7,Nanda Rakhi Hub 21,608.65,27
2798,Kids & Cartoon,Silk Thread,2026,5,No,Friday,East,Local Street Vendor,33.8,UPI,3,Sethi Rakhi & Gifts,12.07,11
5409,Premium & Jewelry,Sterling Silver,2026,5,No,Tuesday,East,Supermarket,38.6,Credit Card,3,Chopra Gift House,554.44,18
278,Kids & Cartoon,Silk Thread,2026,6,No,Friday,West,Local Street Vendor,29.9,Cash,2,Kapoor Rakhi Hub 31,13.24,13
5085,Eco-Friendly,Sandalwood (Chandan),2026,7,No,Friday,East,Online,29.2,UPI,1,Bhatia Rakhi Hub 51,63.09,6
2085,Kids & Cartoon,Silk Thread,2026,3,No,Wednesday,Central,Local Street Vendor,31.5,Cash,4,Jain Rakhi & Gifts,9.35,15
1246,Premium & Jewelry,Sandalwood (Chandan),2026,6,Yes,Sunday,North,Online,28.1,UPI,15,Verma Festive Mart,251.91,42
2383,Premium & Jewelry,Sterling Silver,2026,2,No,Thursday,,Online,34.9,UPI,11,Sharma Rakhi Hub 259,674.68,33
572,Eco-Friendly,Sandalwood (Chandan),2026,2,No,Tuesday,North,Supermarket,28.2,Cash,11,Sharma Rakhi Hub 185,49.83,45
1436,Eco-Friendly,Sandalwood (Chandan),2026,6,No,Friday,Central,Online,30.5,UPI,4,Khanna Rakhi Hub 271,82.47,20
3903,Eco-Friendly,Sandalwood (Chandan),2026,2,Yes,Saturday,East,Supermarket,33.5,Cash,12,Bansal Rakhi Hub 13,57.19,40
5090,Premium & Jewelry,Sterling Silver,2026,1,Yes,Sunday,East,Supermarket,26.1,UPI,11,Bansal Rakhi Hub 8,658.27,31
1248,Premium & Jewelry,Sterling Silver,2026,5,Yes,Saturday,Central,Supermarket,,Credit Card,4,Jain Rakhi Hub 135,644.27,9
3445,Eco-Friendly,Sandalwood (Chandan),2026,2,nO,Thursday,Central,Local Street Vendor,36.6,UPI,3,Rastogi Rakhi Hub 50,61.62,14
4682,Premium & Jewelry,Sandalwood (Chandan),2026,5,No,Wednesday,West,Local Street Vendor,31.2,Cash,2,Gupta Rakhi Hub 70,151.22,7
3527,Premium & Jewelry,Sterling Silver,2026,3,Yes,Saturday,East,Local Street Vendor,26.6,Cash,10,Rastogi Rakhi Store,467.65,32
2515,Premium & Jewelry,Sterling Silver,2026,4,No,Friday,West,Supermarket,27.3,Cash,23,Mehra Gift House,570.28,65
5446,Premium & Jewelry,Sterling Silver,2026,6,No,Monday,,Local Street Vendor,36.5,Credit Card,3,Verma Rakhi Hub 73,626.31,13
1008,Kids & Cartoon,Silk Thread,2026,7,#Yes,Sunday,North,Online,33.1,Credit Card,3,Sethi Rakhi Hub 113,21.35,10
4771,Kids & Cartoon,Silk Thread,2026,3,Yes,Saturday,Central,Local Street Vendor,31.2,Credit Card,8,Gupta Gift House,14.62,18
4544,Kids & Cartoon,Silk Thread,2026,6,nO,Thursday,East,Supermarket,26.3,Cash,8,Chopra Rakhi Hub 57,16.21,32
5920,Premium & Jewelry,Sterling Silver,2026,2,No,Monday,Central,Supermarket,35.5,UPI,5,Khanna Festive Mart,634.55,21
3087,Premium & Jewelry,Sterling Silver,2026,2,Yes,Saturday,North,Supermarket,34.1,Cash,10,Khanna Rakhi Hub 45,719.7,32
2065,Kids & Cartoon,Sandalwood (Chandan),2026,6,No,Friday,North,Supermarket,38.1,Credit Card,4,Bansal Rakhi Hub 214,39.17,16
5353,Kids & Cartoon,Silk Thread,2026,7,Yes,Saturday,Central,Online,30.4,Credit Card,4,Nanda Rakhi Hub 225,19.77,12
4497,Kids & Cartoon,Silk Thread,2026,2,Yes,Sunday,North,Supermarket,32.0,Cash,16,Nanda Rakhi Hub 96,58.17,37
1691,Eco-Friendly,Sterling Silver,2026,4,yES,Saturday,East,Local Street Vendor,34.0,UPI,4,Tandon Rakhi Corner,180.38,18
1277,Premium & Jewelry,Sterling Silver,2026,6,Yes,Saturday,Central,Local Street Vendor,35.5,Credit Card,7,Aggarwal Rakhi Hub 247,514.14,17
2718,Eco-Friendly,Silk Thread,2026,3,No,Monday,East,Local Street Vendor,32.4,Cash,5,Mehra Rakhi Bazaar,22.16,23
5344,Kids & Cartoon,Silk Thread,2026,2,Yes,Saturday,West,Online,29.9,Credit Card,13,Tandon Rakhi Hub 62,73.99,33
1986,Eco-Friendly,Silk Thread,2026,3,No,Tuesday,Central,Supermarket,35.3,Credit Card,4,Goel Traditions,27.73,23
295,Eco-Friendly,Silk Thread,2026,6,No,Friday,West,Supermarket,29.6,Cash,2,Chawla Rakhi Hub 269,28.78,11
1548,Eco-Friendly,Silk Thread,2026,1,No,Monday,East,Supermarket,31.0,UPI,9,Goel Rakhi Hub 54,33.29,28
2013,Premium & Jewelry,Sterling Silver,2026,4,No,Friday,Central,Local Street Vendor,31.3,Credit Card,4,Nanda Rakhi Hub 206,434.62,13
589,Premium & Jewelry,Sandalwood (Chandan),2026,2,#Yes,Sunday,North,Supermarket,34.7,Cash,28,Goel Rakhi Store,207.97,106
3330,Premium & Jewelry,Sterling Silver,2026,6,Yes,Saturday,North,Supermarket,24.3,Cash,2,Sharma Rakhi Corner,571.09,5
2404,Eco-Friendly,Sandalwood (Chandan),2026,1,#Yes,Sunday,,Online,18.9,Cash,17,Goel Handicrafts,72.02,27
2130,Premium & Jewelry,Sterling Silver,2026,3,Yes,Saturday,Central,Supermarket,30.1,Credit Card,7,Chawla Rakhi Hub 93,577.22,21
3999,Kids & Cartoon,Silk Thread,2026,3,No,Tuesday,North,Local Street Vendor,34.4,Cash,5,Sethi Rakhi Hub 113,15.71,22
2763,Premium & Jewelry,Sterling Silver,2026,3,No,Tuesday,North,Supermarket,29.0,Cash,3,Mehra Rakhi Hub 16,591.22,12
3742,Premium & Jewelry,Sterling Silver,2026,3,Yes,Sunday,East,Supermarket,26.4,Credit Card,13,Rastogi Rakhi Hub 77,618.67,58
3509,Kids & Cartoon,Silk Thread,2026,4,No,Thursday,East,Online,33.6,Credit Card,9,Bhatia Rakhi Bazaar,19.76,28
2720,Kids & Cartoon,Silk Thread,2026,1,No,Wednesday,West,Supermarket,24.9,UPI,5,Saxena Traditions,15.38,21
4522,Kids & Cartoon,Silk Thread,2026,4,No,Wednesday,,Local Street Vendor,33.5,UPI,18,Rastogi Rakhi Hub 298,15.85,13
5151,Kids & Cartoon,Silk Thread,2026,1,No,Thursday,Central,Supermarket,34.8,Credit Card,4,Kapoor Rakhi Hub 270,16.47,18
4151,Premium & Jewelry,Sterling Silver,2026,1,No,Monday,Central,Supermarket,36.1,UPI,7,Jain Rakhi Hub 197,513.1,45
